ต้องเช็ค,รุ่น,หมวด,ชื่อรายการ,รหัส (คิดราคา),รหัสอื่นตามสี,ราคา/หน่วย,หน่วย,จำนวน,ยอดเงิน,ขนาดที่ใช้คิด,รหัส (ใบตัด),จำนวนในใบตัด,หน่วยในใบตัด,ตรงกันไหม,ไฟล์ตัดประกอบ
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,F7971 คิ้วตบเฟรมข้าง,F7971,,520,เส้น,2,520,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),F7971,2,ชิ้น,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,F7973 ตบปิดเฟรม (ตั้ง) + F7973 ตบปิดเฟรม (นอน),F7973,,245,เส้น,4,490,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),F7973,4,ชิ้น,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,F7972 กรอบบานเฟี้ยม (ตั้ง) + F7972 กรอบบานเฟี้ยม (ขวาง 45°),F7972,,1885,เส้น,8,5655,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),F7972,8,ชิ้น,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,F7974 ชนกลางบานคู่,F7974,,1000,เส้น,1,1000,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),F7974,1,ชิ้น,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,F7961 รับล็อคเฟรมข้างบานคู่,F7961,,1035,เส้น,1,1035,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),F7961,1,ชิ้น,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,คิ้วกระจก (ตั้ง) + คิ้วกระจก (นอน),F7935,F7949,380,เส้น,8,1140,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),F7935,8,ชิ้น,ตรง,JR_เฟี้ยมยูโร
⚪ ดูเฉย ๆ,บานเฟี้ยม ยูโร,กระจก,กระจก เขียว 6มม.,,,264,ตร.ม.,5.04,1330.56,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),,,,ใบตัดไม่ลงประเภทนี้,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-640 บานพับล้อบน,HD-640,,299,ตัว,1,299,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),HD-640,1,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-641 บานพับเฟี้ยม,HD-641,,72,ตัว,10,720,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),HD-641,10,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-642 บานพับมือจับ,HD-642,,109,ตัว,1,109,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),HD-642,1,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-643 บานพับไกด์ล่าง,HD-643,,199,ตัว,1,199,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),HD-643,1,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-474 มือจับกลอน,JR00213,,85,ตัว,1,85,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),JR00213,1,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-312 ตลับกลอนล็อค,HD-312,,88,ตัว,1,88,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),HD-312,1,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-1180 ก้านสไลด์,HD-1180,,73,ตัว,2,146,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),HD-1180,2,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-213 ฉากเข้ามุม,HD-213,,15,ตัว,8,120,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),HD-213,8,ตัว,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,HD-200 ฉากประคองมุม,HD-200,,1.5,ตัว,24,36,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),HD-200,24,ตัว,ตรง,JR_เฟี้ยมยูโร
🔵 เช็คว่าคิดเกินไหม,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,ยางลูกโป่ง 6mm,JR00273,,7,ม.,60.25,421.75,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),,,,ใบตัดไม่มีรายการนี้,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,ยางอัด,JR00783,,8,ม.,13.18,105.44,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),JR00783,13.18,ม.,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อุปกรณ์/สิ้นเปลือง,ยางรอง,JR00258,,8,ม.,13.18,105.44,180×280 2 บาน · 2บาน: รวบเปิดซ้าย (2-0),JR00258,13.18,ม.,ตรง,JR_เฟี้ยมยูโร
✓ ผ่าน,บานเฟี้ยม ยูโร,อลูมิเนียม,F7975 บังใบ,F7975,,561,เส้น,2,561,180×280 2 บาน · 2บาน: เปิดกลาง (1-1),F7975,2,ชิ้น,ตรง,JR_เฟี้ยมยูโร
🟡 ราคามาจากสโตร์,บานเฟี้ยม ยูโร,มีแต่ในใบตัด,HD-481A มัลติพ้อยท์,JR02946,,,ชุด,,,180×280 2 บาน · 2บาน: เปิดกลาง (1-1),JR02946,1,ชุด,ราคามาจากสโตร์,JR_เฟี้ยมยูโร
🟡 ราคามาจากสโตร์,บานเฟี้ยม ยูโร,มีแต่ในใบตัด,HD-1115 มัลติพ้อยท์,JR02947,,,ชุด,,,180×280 2 บาน · 2บาน: เปิดกลาง (1-1),JR02947,1,ชุด,ราคามาจากสโตร์,JR_เฟี้ยมยูโร
🟡 ราคามาจากสโตร์,บานเฟี้ยม ยูโร,มีแต่ในใบตัด,HD-850 มัลติพ้อยท์,JR02948,,,ชุด,,,180×280 2 บาน · 2บาน: เปิดกลาง (1-1),JR02948,1,ชุด,ราคามาจากสโตร์,JR_เฟี้ยมยูโร
🟡 ราคามาจากสโตร์,บานเฟี้ยม ยูโร,มีแต่ในใบตัด,HD-803 มัลติพ้อยท์,JR02949,,,ชุด,,,180×280 2 บาน · 2บาน: เปิดกลาง (1-1),JR02949,1,ชุด,ราคามาจากสโตร์,JR_เฟี้ยมยูโร
🟡 ราคามาจากสโตร์,บานเฟี้ยม ยูโร,มีแต่ในใบตัด,HD-305 มัลติพ้อยท์,JR02950,,,ชุด,,,180×280 2 บาน · 2บาน: เปิดกลาง (1-1),JR02950,2,ชุด,ราคามาจากสโตร์,JR_เฟี้ยมยูโร
🟡 ราคามาจากสโตร์,บานเฟี้ยม ยูโร,มีแต่ในใบตัด,จุดรับล็อค มัลติพ้อยท์,JR02951,,,จุด,,,180×280 2 บาน · 2บาน: เปิดกลาง (1-1),JR02951,4,จุด,ราคามาจากสโตร์,JR_เฟี้ยมยูโร
🟡 ราคามาจากสโตร์,บานเฟี้ยม ยูโร,มีแต่ในใบตัด,หมุดล็อค มัลติพ้อยท์,JR02952,,,ตัว,,,180×280 2 บาน · 2บาน: เปิดกลาง (1-1),JR02952,4,ตัว,ราคามาจากสโตร์,JR_เฟี้ยมยูโร
🟡 ราคามาจากสโตร์,บานเฟี้ยม ยูโร,มีแต่ในใบตัด,ก้านสไลด์ มัลติพ้อยท์,JR02953,,,ม.,,,180×280 2 บาน · 2บาน: เปิดกลาง (1-1),JR02953,2.7,ม.,ราคามาจากสโตร์,JR_เฟี้ยมยูโร
⚪ ปกติ (ไฟล์รวมบรรทัด),บานเฟี้ยม ยูโร,มีแต่ในใบตัด (อลู),รับล็อคบานคู่+บานคี่,F7962,,,ชิ้น,,,180×280 2 บาน · 3บาน: รวบเปิดซ้าย (3-0),F7962,1,ชิ้น,ไฟล์รวมบรรทัด,JR_เฟี้ยมยูโร
⚪ ยังตรวจไม่ได้,บานเกล็ด,อุปกรณ์/สิ้นเปลือง,"เฟรม 1""×4"" (รอบ+เสาแบ่ง)",,,905,เส้น,2,1810,300×150 2 บาน · นอน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานเกล็ด,อุปกรณ์/สิ้นเปลือง,ขาเกล็ดโยก,,,1,ชุด,2880,2880,300×150 2 บาน · นอน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานเกล็ด,อุปกรณ์/สิ้นเปลือง,ใบเกล็ด,,,572,เส้น,11.05,6320.6,300×150 2 บาน · นอน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานเกล็ด,อุปกรณ์/สิ้นเปลือง,ยู4หุน เกล็ดติดตาย,,,1,ชุด,4.8,4.8,300×150 2 บาน · นอน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานติดตายดัดโค้ง,กระจก,กระจก เขียว 6มม.,,,264,ตร.ม.,0.5,132,100×50 1 บาน · กระจกล้วน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานติดตายดัดโค้ง,อุปกรณ์/สิ้นเปลือง,ค่าดัดโค้ง (อลูทั้งชุด รวมกล่อง),,,1,ชุด,2086,2086,100×50 1 บาน · กระจกล้วน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานติดตายดัดโค้ง,อุปกรณ์/สิ้นเปลือง,ซิลิโคน (ใน+นอก),JR00221,,90,หลอด,1,90,100×50 1 บาน · กระจกล้วน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานติดตายดัดโค้ง,อุปกรณ์/สิ้นเปลือง,กล่องเปิด+ตบปิดเปิด,,,1849,เส้น,0.22,400.62,100×50 1 บาน · กระจกล้วน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานติดตายดัดโค้ง,อุปกรณ์/สิ้นเปลือง,ปัดขึ้นหลักร้อย,,,1,,91.38,91.38,100×50 1 บาน · กระจกล้วน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานเปิดดัดโค้ง,กระจก,กระจก เทมเปอร์ 6มม.,,,403,ตร.ม.,2.16,870,90×240 1 บาน · ดัดโค้ง,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,บานเปิดดัดโค้ง,อุปกรณ์/สิ้นเปลือง,ราคาบาน (สั่งร้านอื่น รวมอุปกรณ์),,,1,ชุด,16000,16000,90×240 1 บาน · ดัดโค้ง,,,,ยังไม่ผูกไฟล์,
