ต้องเช็ค,รุ่น,หมวด,ชื่อรายการ,รหัส (คิดราคา),รหัสอื่นตามสี,ราคา/หน่วย,หน่วย,จำนวน,ยอดเงิน,ขนาดที่ใช้คิด,รหัส (ใบตัด),จำนวนในใบตัด,หน่วยในใบตัด,ตรงกันไหม,ไฟล์ตัดประกอบ
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ดาม กล่อง1×1 (นอก+ใน กลาง),,,310,เส้น6ม,1,310,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,สักหลาด,JR00242,,1.5,ม.,55.8,83.7,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ซิลิโคน,JR00221,,90,หลอด,2,180,300×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่ต้องทำ,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม (ไม่ได้ใช้),เฟรมล่างกันน้ำ (ภายใน) B20047,B20047,,825,,0,0,300×240 2 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่ต้องทำ,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม (ไม่ได้ใช้),เสาเกี่ยวรับแรง B20010,B20010,,1235,,0,0,300×240 2 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่ต้องทำ,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์ (ไม่ได้ใช้),ตบปิดรางเตี้ย (ภายใน) 20050,JR00222,,145,เส้น6ม,0,0,300×240 2 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่มีใบตัด,"ระแนงหมุนเปิด-ปิด (กล่อง 1""x4"" โชว์ 4"" · ข้อ 38.3)",อุปกรณ์/สิ้นเปลือง,"ระแนงหมุนเปิด-ปิด (กล่อง 1""x4"" โชว์ 4"" · ข้อ 38.3)",,,0,ตร.ม.,4.8,0,200×240 1 บาน,,,,ยังไม่ผูกไฟล์,
✓ ผ่าน,หลังคา,อลูมิเนียม,จันทันรัดรอบ (กว้าง หน้า-หลัง) + จันทันรัดรอบ (ยื่น ข้าง) + จันทันซอย 1.6×4 + กล่องครอบเพลท 1.6×4,"กล่อง 1.6""x4""",,1220,เส้น,18,6100,400×200 1 บาน,"กล่อง 1.6""X4""",18,ชิ้น,ตรง,ใบตัด: awning
✓ ผ่าน,หลังคา,อลูมิเนียม,แป (ยัดในช่อง) — เดี่ยว,"กล่อง 1.6""x1.6""",,770,เส้น,30,3080,400×200 1 บาน,"กล่อง 1.6""X1.6""",30,ชิ้น,ตรง,ใบตัด: awning
✓ ผ่าน,หลังคา,อลูมิเนียม,ฉาก 6 หุน,ฉาก 6 หุน,,140,เส้น,1,140,400×200 1 บาน,ฉาก 6 หุน,1,ชิ้น,ตรง,ใบตัด: awning
✓ ผ่าน,หลังคา,อลูมิเนียม,"แซด 4""","แซด 4""",,140,เส้น,1,140,400×200 1 บาน,"แซด 4""",1,ชิ้น,ตรง,ใบตัด: awning
✓ ผ่าน,หลังคา,อลูมิเนียม,รัดรอบ (หน้า) + รัดรอบ (ข้าง),"กล่อง 1""x1.5""",,393,เส้น,3,786,400×200 1 บาน,"กล่อง 1""X1.5""",3,ชิ้น,ตรง,ใบตัด: awning
— ไม่ต้องทำ,หลังคา,อุปกรณ์/สิ้นเปลือง,"กล่องเหล็ก 1""×1""",,,110,เส้น,7,770,400×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,ใบตัด: awning
— ไม่ต้องทำ,หลังคา,อุปกรณ์/สิ้นเปลือง,เพลทเหล็ก,,,15,แผ่น,14,210,400×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,ใบตัด: awning
— ไม่ต้องทำ,หลังคา,อุปกรณ์/สิ้นเปลือง,รางน้ำอลู,,,2273,เส้น,1,2273,400×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,ใบตัด: awning
— ไม่ต้องทำ,หลังคา,อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (7ม.),,,1540,แผ่น,6,9240,400×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,ใบตัด: awning
— ไม่ต้องทำ,หลังคา,อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล,,,245,เส้น,16,3920,400×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,ใบตัด: awning
✓ ผ่าน,หลังคาจั่ว,อลูมิเนียม,จันทัน 1.6×4 (2 ฝั่ง),"กล่อง 1.6""x4""",,1220,เส้น,8,4880,400×200 1 บาน,"กล่อง 1.6""X4""",8,ชิ้น,ตรง,ใบตัด: gable_straight
✓ ผ่าน,หลังคาจั่ว,อลูมิเนียม,สัน/อกไก่ 4×4 + คานตัว T คานนอน 4×4 + คานตัว T เสาตั้ง 4×4 + รัดรอบ 4×4 (แนวยื่น 2 ข้าง) + รัดรอบ 4×4 (แนวกว้าง ปลาย),"กล่อง 4""x4""",,2208,เส้น,10,11039.99,400×200 1 บาน,"กล่อง 4""X4""",10,ชิ้น,ตรง,ใบตัด: gable_straight
✓ ผ่าน,หลังคาจั่ว,อลูมิเนียม,แป 1×1½,"กล่อง 1""x1.5""",,393,เส้น,60,2751,400×200 1 บาน,"กล่อง 1""X1.5""",60,ชิ้น,ตรง,ใบตัด: gable_straight
— ไม่ต้องทำ,หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,ฉาก 6 หุน (2 ชายคา),,,140,เส้น,2,280,400×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,ใบตัด: gable_straight
— ไม่ต้องทำ,หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,"แซด 4"" (2 ชายคา)",,,140,เส้น,2,280,400×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,ใบตัด: gable_straight
— ไม่ต้องทำ,หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,"กล่องเหล็ก 1""×1""",,,110,เส้น,8,880,400×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,ใบตัด: gable_straight
— ไม่ต้องทำ,หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,เพลทเหล็ก,,,15,แผ่น,16,240,400×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,ใบตัด: gable_straight
— ไม่ต้องทำ,หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,รางน้ำอลู,,,2273,เส้น,2,4546,400×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,ใบตัด: gable_straight
— ไม่ต้องทำ,หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (2 ด้าน),,,1540,แผ่น,8,12320,400×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,ใบตัด: gable_straight
— ไม่ต้องทำ,หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล (2 ด้าน),,,245,เส้น,16,3920,400×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,ใบตัด: gable_straight
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,จันทัน 1.6×4 (ติดตาย),,,1220,เส้น,5,6100,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,แป กล่อง (ติดตาย) — เดี่ยว,,,770,เส้น,5,3850,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ฉาก 6 หุน (ติดตาย),,,140,เส้น,1,140,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,"แซด 4"" (ติดตาย)",,,140,เส้น,1,140,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,กล่องเหล็ก 1×1 (ติดตาย),,,110,เส้น,5,550,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,เพลทเหล็ก (ติดตาย),,,15,แผ่น,10,150,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (ติดตาย),,,1540,แผ่น,6,9240,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล (ติดตาย),,,245,เส้น,16,3920,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,จันทัน 1.6×4 (เลื่อน),,,1220,เส้น,6,7320,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,แป กล่อง (เลื่อน) — เดี่ยว,,,770,เส้น,8,6160,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ฉาก 6 หุน (เลื่อน),,,140,เส้น,2,280,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,"แซด 4"" (เลื่อน)",,,140,เส้น,2,280,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,กล่องเหล็ก 1×1 (เลื่อน),,,110,เส้น,6,660,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,เพลทเหล็ก (เลื่อน),,,15,แผ่น,12,180,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (เลื่อน),,,1540,แผ่น,4,6160,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล (เลื่อน),,,245,เส้น,12,2940,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ราง (2 ฝั่ง),,,4080,เส้น,0.65,2652,400×200 2 บาน,,,,ยังไม่ผูกไฟล์,
🟠 ต้องเติม,กันสาดหลายด้าน,มีแต่ในใบตัด (อลู),จันทัน ด้าน 1 #1,"กล่อง 4""X4""",,,ชิ้น,,,400×200 1 บาน,"กล่อง 4""X4""",8,ชิ้น,คิดราคาไม่มีรายการนี้,ใบตัด: awning_multi
🟠 ต้องเติม,กันสาดหลายด้าน,มีแต่ในใบตัด (อลู),จันทัน ด้าน 1 #2,"กล่อง 1.6""X4""",,,ชิ้น,,,400×200 1 บาน,"กล่อง 1.6""X4""",25,ชิ้น,คิดราคาไม่มีรายการนี้,ใบตัด: awning_multi
🟠 ต้องเติม,กันสาดหลายด้าน,มีแต่ในใบตัด (อลู),แป 1×1½ ด้าน 1,"กล่อง 1""X1.5""",,,ชิ้น,,,400×200 1 บาน,"กล่อง 1""X1.5""",58,ชิ้น,คิดราคาไม่มีรายการนี้,ใบตัด: awning_multi
🟠 ต้องเติม,กันสาดหลายด้าน,มีแต่ในใบตัด (อลู),ฉาก 6 หุน ด้าน 1,ฉาก 6 หุน,,,ชิ้น,,,400×200 1 บาน,ฉาก 6 หุน,2,ชิ้น,คิดราคาไม่มีรายการนี้,ใบตัด: awning_multi
🟠 ต้องเติม,กันสาดหลายด้าน,มีแต่ในใบตัด (อลู),"แซด 4"" ด้าน 1","แซด 4""",,,ชิ้น,,,400×200 1 บาน,"แซด 4""",2,ชิ้น,คิดราคาไม่มีรายการนี้,ใบตัด: awning_multi
🟠 ต้องเติม,กลาสเฮ้าส์หลายด้าน,มีแต่ในใบตัด (อลู),จันทัน ด้าน 1 #1,"กล่อง 4""X4""",,,ชิ้น,,,400×200 1 บาน,"กล่อง 4""X4""",8,ชิ้น,คิดราคาไม่มีรายการนี้,ใบตัด: glasshouse_multi
🟠 ต้องเติม,กลาสเฮ้าส์หลายด้าน,มีแต่ในใบตัด (อลู),จันทัน ด้าน 1 #2,"กล่อง 1.6""X4""",,,ชิ้น,,,400×200 1 บาน,"กล่อง 1.6""X4""",15,ชิ้น,คิดราคาไม่มีรายการนี้,ใบตัด: glasshouse_multi
🟠 ต้องเติม,กลาสเฮ้าส์หลายด้าน,มีแต่ในใบตัด (อลู),แป 1×1½ ด้าน 1,"กล่อง 1""X1.5""",,,ชิ้น,,,400×200 1 บาน,"กล่อง 1""X1.5""",58,ชิ้น,คิดราคาไม่มีรายการนี้,ใบตัด: glasshouse_multi
🟠 ต้องเติม,กลาสเฮ้าส์ (เพิงตรง),มีแต่ในใบตัด (อลู),จันทันรัดรอบ 4×4 หน้า-หลัง,"กล่อง 4""X4""",,,ชิ้น,,,400×300 1 บาน,"กล่อง 4""X4""",6,ชิ้น,คิดราคาไม่มีรายการนี้,ใบตัด: glasshouse
🟠 ต้องเติม,กลาสเฮ้าส์ (เพิงตรง),มีแต่ในใบตัด (อลู),จันทันซอย 1.6×4 (ตัวใน),"กล่อง 1.6""X4""",,,ชิ้น,,,400×300 1 บาน,"กล่อง 1.6""X4""",7,ชิ้น,คิดราคาไม่มีรายการนี้,ใบตัด: glasshouse
🟠 ต้องเติม,กลาสเฮ้าส์ (เพิงตรง),มีแต่ในใบตัด (อลู),แป 1×1½,"กล่อง 1""X1.5""",,,ชิ้น,,,400×300 1 บาน,"กล่อง 1""X1.5""",84,ชิ้น,คิดราคาไม่มีรายการนี้,ใบตัด: glasshouse
🟠 ต้องเติม,จั่วหลายด้าน,มีแต่ในใบตัด (อลู),จันทัน ด้าน 1 #1 (×2 สโลป),"กล่อง 4""X4""",,,ชิ้น,,,400×200 1 บาน,"กล่อง 4""X4""",28,ชิ้น,คิดราคาไม่มีรายการนี้,ใบตัด: gable_multi
🟠 ต้องเติม,จั่วหลายด้าน,มีแต่ในใบตัด (อลู),จันทัน ด้าน 1 #2 (×2 สโลป),"กล่อง 1.6""X4""",,,ชิ้น,,,400×200 1 บาน,"กล่อง 1.6""X4""",20,ชิ้น,คิดราคาไม่มีรายการนี้,ใบตัด: gable_multi
🟠 ต้องเติม,จั่วหลายด้าน,มีแต่ในใบตัด (อลู),แป 1×1½ ด้าน 1 (×2 สโลป),"กล่อง 1""X1.5""",,,ชิ้น,,,400×200 1 บาน,"กล่อง 1""X1.5""",172,ชิ้น,คิดราคาไม่มีรายการนี้,ใบตัด: gable_multi
— ไม่มีใบตัด,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,แผ่นยิปซัม 9มม. (1.2×2.4),,,284,แผ่น,12,3408,500×600 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,โครงซีไลน์ (ฟิวริ่ง),,,50,เส้น,19,950,500×600 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,โครงเคร่าหลัก (อาบ),,,50,เส้น,8,400,500×600 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,ขาแขวน,,,50,เส้น,3,150,500×600 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,สกรูยึดแผ่น,,,0.5,ตัว,450,225,500×600 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,สกรูยึดโครง,,,0.5,ตัว,150,75,500×600 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,ปูนฉาบรอยต่อ,,,240,ถุง,1,240,500×600 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,เทป/ตาข่าย,,,70,ม้วน,1,70,500×600 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,ฉากโอบ อลู 4หุน (เส้น 6ม.),,,70,เส้น,4,280,500×600 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,ค่าแรง (ติดโครง+แผ่น+ฉาบ+ทาสี),,,280,ตร.ม.,30,8400,500×600 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,แผ่นสมาร์ทบอร์ด 12มม. (2 หน้า),,,500,แผ่น,7,3500,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,"โครงเหล็กกรอบ 1½×3"" (รอบ)",,,440,เส้น,2,880,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" เสาตั้ง (ดิ่ง) @0.60",,,62,เส้น,4,248,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" ถักนอน (ราบ) @0.40",,,62,เส้น,6,372,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,"ฉนวน 3"" (60×120)",,,130,แผ่น,12,1560,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,สกรูยึดแผ่น (2 หน้า),,,0.5,ตัว,243,121.5,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,สกรูยึดโครง,,,0.5,ตัว,81,40.5,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,ปูนฉาบรอยต่อ (2 หน้า),,,240,ถุง,1,240,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,เทป/ตาข่าย (2 หน้า),,,70,ม้วน,1,70,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,ค่าแรงผลิต,,,700,ตร.ม.,8.1,5670,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,ค่าแรงติดตั้ง,,,400,ตร.ม.,8.1,3240,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังไอโซวอล 100มม.,อุปกรณ์/สิ้นเปลือง,แผ่นไอโซวอล 100มม. (>2.4ม.),,,2520,แผ่น,3,7560,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังไอโซวอล 100มม.,อุปกรณ์/สิ้นเปลือง,"กล่อง 1.6×4"" โครงรอบ (เส้น 6ม.)",,,1220,เส้น,2,2440,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังไอโซวอล 100มม.,อุปกรณ์/สิ้นเปลือง,ฉาก 4หุน นอก+ใน (เส้น 6ม.),,,70,เส้น,4,280,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังไอโซวอล 100มม.,อุปกรณ์/สิ้นเปลือง,สกรู/รีเวท + ยึด (เหมา),,,50,งาน,1,50,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังไอโซวอล 100มม.,อุปกรณ์/สิ้นเปลือง,ซิลิโคน/ซีล,JR00221,,90,หลอด,4,360,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังไอโซวอล 100มม.,อุปกรณ์/สิ้นเปลือง,ค่าแรงผลิต,,,700,ตร.ม.,8.1,5670,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังไอโซวอล 100มม.,อุปกรณ์/สิ้นเปลือง,ค่าแรงติดตั้ง,,,440,ตร.ม.,8.1,3564,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,"แผ่นอลูลูกฟูก (ต้นทุน ≈ ขาย R3.9 3,500 ÷2)",,,1750,ตร.ม.,8.1,14175,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,"โครงเหล็กกรอบ 1½×3"" (รอบ)",,,440,เส้น,2,880,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" เสาตั้ง (ดิ่ง) @0.60",,,62,เส้น,4,248,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" ถักนอน (ราบ) @0.40",,,62,เส้น,6,372,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,สกรู/รีเวท ยึดแผ่น+โครง,,,0.5,ตัว,162,81,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,ค่าแรงผลิต,,,700,ตร.ม.,8.1,5670,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,ค่าแรงติดตั้ง,,,400,ตร.ม.,8.1,3240,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,"แผ่นคอมโพสิต 4มม. (ต้นทุน ≈ ขาย R3.9 4,000 ÷2)",,,2000,ตร.ม.,8.1,16200,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,"โครงเหล็กกรอบ 1½×3"" (รอบ)",,,440,เส้น,2,880,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" เสาตั้ง (ดิ่ง) @0.60",,,62,เส้น,4,248,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" ถักนอน (ราบ) @0.40",,,62,เส้น,6,372,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,สกรู/รีเวท ยึดแผ่น+โครง,,,0.5,ตัว,162,81,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,ค่าแรงผลิต,,,700,ตร.ม.,8.1,5670,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,ค่าแรงติดตั้ง,,,400,ตร.ม.,8.1,3240,300×270 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้าระแนงอลู 1×5 ซม. (โชว์ 1 เว้น 5),อุปกรณ์/สิ้นเปลือง,ใบระแนง (กล่อง 1X5),,,500,เส้น,34,17000,300×400 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้าระแนงอลู 1×5 ซม. (โชว์ 1 เว้น 5),อุปกรณ์/สิ้นเปลือง,ส่วนลดปริมาณ 5% (พื้นที่ 12 ตร.ม.),,,-1900,,1,-1900,300×400 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,"ฝ้าระแนงอลู 1.6"" (โชว์ 1"" เว้น 5)",อุปกรณ์/สิ้นเปลือง,ใบระแนง (กล่อง 1X1.6),,,485,เส้น,27,13095,300×400 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,"ฝ้าระแนงอลู 1.6"" (โชว์ 1"" เว้น 5)",อุปกรณ์/สิ้นเปลือง,ส่วนลดปริมาณ 5% (พื้นที่ 12 ตร.ม.),,,-1500,,1,-1500,300×400 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,"ฝ้าระแนงอลู 1.6"" (โชว์ 1"" เว้น 2)",อุปกรณ์/สิ้นเปลือง,ใบระแนง (กล่อง 1X1.6),,,485,เส้น,45,21825,300×400 1 บาน,,,,ยังไม่ผูกไฟล์,
