รุ่น,หมวด,ชื่อรายการ,รหัสสโตร์,มีรหัสไหม,ราคา/หน่วย,หน่วย,จำนวน,ยอดเงิน,ขนาดที่ใช้คิด,รหัสในใบตัด,จำนวนในใบตัด,ตรงกันไหม,ไฟล์ตัดประกอบ
ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,สกรูยึดโครง,,ยังไม่มี,0.5,ตัว,81,40.5,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,ปูนฉาบรอยต่อ (2 หน้า),,ยังไม่มี,240,ถุง,1,240,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,เทป/ตาข่าย (2 หน้า),,ยังไม่มี,70,ม้วน,1,70,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,ค่าแรงผลิต,,ยังไม่มี,700,ตร.ม.,8.1,5670,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,ค่าแรงติดตั้ง,,ยังไม่มี,400,ตร.ม.,8.1,3240,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังไอโซวอล 100มม.,อุปกรณ์/สิ้นเปลือง,แผ่นไอโซวอล 100มม. (>2.4ม.),,ยังไม่มี,2520,แผ่น,3,7560,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังไอโซวอล 100มม.,อุปกรณ์/สิ้นเปลือง,"กล่อง 1.6×4"" โครงรอบ (เส้น 6ม.)",,ยังไม่มี,1220,เส้น,2,2440,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังไอโซวอล 100มม.,อุปกรณ์/สิ้นเปลือง,ฉาก 4หุน นอก+ใน (เส้น 6ม.),,ยังไม่มี,70,เส้น,4,280,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังไอโซวอล 100มม.,อุปกรณ์/สิ้นเปลือง,สกรู/รีเวท + ยึด (เหมา),,ยังไม่มี,50,งาน,1,50,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังไอโซวอล 100มม.,อุปกรณ์/สิ้นเปลือง,ซิลิโคน/ซีล,JR00221,มี,90,หลอด,4,360,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังไอโซวอล 100มม.,อุปกรณ์/สิ้นเปลือง,ค่าแรงผลิต,,ยังไม่มี,700,ตร.ม.,8.1,5670,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังไอโซวอล 100มม.,อุปกรณ์/สิ้นเปลือง,ค่าแรงติดตั้ง,,ยังไม่มี,440,ตร.ม.,8.1,3564,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,"แผ่นอลูลูกฟูก (ต้นทุน ≈ ขาย R3.9 3,500 ÷2)",,ยังไม่มี,1750,ตร.ม.,8.1,14175,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,"โครงเหล็กกรอบ 1½×3"" (รอบ)",,ยังไม่มี,440,เส้น,2,880,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" เสาตั้ง (ดิ่ง) @0.60",,ยังไม่มี,62,เส้น,4,248,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" ถักนอน (ราบ) @0.40",,ยังไม่มี,62,เส้น,6,372,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,สกรู/รีเวท ยึดแผ่น+โครง,,ยังไม่มี,0.5,ตัว,162,81,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,ค่าแรงผลิต,,ยังไม่มี,700,ตร.ม.,8.1,5670,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังอลูลูกฟูก (รวมโครง),อุปกรณ์/สิ้นเปลือง,ค่าแรงติดตั้ง,,ยังไม่มี,400,ตร.ม.,8.1,3240,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,"แผ่นคอมโพสิต 4มม. (ต้นทุน ≈ ขาย R3.9 4,000 ÷2)",,ยังไม่มี,2000,ตร.ม.,8.1,16200,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,"โครงเหล็กกรอบ 1½×3"" (รอบ)",,ยังไม่มี,440,เส้น,2,880,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" เสาตั้ง (ดิ่ง) @0.60",,ยังไม่มี,62,เส้น,4,248,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" ถักนอน (ราบ) @0.40",,ยังไม่มี,62,เส้น,6,372,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,สกรู/รีเวท ยึดแผ่น+โครง,,ยังไม่มี,0.5,ตัว,162,81,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,ค่าแรงผลิต,,ยังไม่มี,700,ตร.ม.,8.1,5670,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ผนังคอมโพสิต (รวมโครง),อุปกรณ์/สิ้นเปลือง,ค่าแรงติดตั้ง,,ยังไม่มี,400,ตร.ม.,8.1,3240,300×270 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้าระแนงอลู 1×5 ซม. (โชว์ 1 เว้น 5),อุปกรณ์/สิ้นเปลือง,ใบระแนง (กล่อง 1X5),,ยังไม่มี,500,เส้น,34,17000,300×400 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้าระแนงอลู 1×5 ซม. (โชว์ 1 เว้น 5),อุปกรณ์/สิ้นเปลือง,ส่วนลดปริมาณ 5% (พื้นที่ 12 ตร.ม.),,ยังไม่มี,-1900,,1,-1900,300×400 1 บาน,,,ยังไม่ผูกไฟล์,
"ฝ้าระแนงอลู 1.6"" (โชว์ 1"" เว้น 5)",อุปกรณ์/สิ้นเปลือง,ใบระแนง (กล่อง 1X1.6),,ยังไม่มี,485,เส้น,27,13095,300×400 1 บาน,,,ยังไม่ผูกไฟล์,
"ฝ้าระแนงอลู 1.6"" (โชว์ 1"" เว้น 5)",อุปกรณ์/สิ้นเปลือง,ส่วนลดปริมาณ 5% (พื้นที่ 12 ตร.ม.),,ยังไม่มี,-1500,,1,-1500,300×400 1 บาน,,,ยังไม่ผูกไฟล์,
"ฝ้าระแนงอลู 1.6"" (โชว์ 1"" เว้น 2)",อุปกรณ์/สิ้นเปลือง,ใบระแนง (กล่อง 1X1.6),,ยังไม่มี,485,เส้น,45,21825,300×400 1 บาน,,,ยังไม่ผูกไฟล์,
"ฝ้าระแนงอลู 1.6"" (โชว์ 1"" เว้น 2)",อุปกรณ์/สิ้นเปลือง,ส่วนลดปริมาณ 5% (พื้นที่ 12 ตร.ม.),,ยังไม่มี,-2400,,1,-2400,300×400 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,เส้นฝ้า (ตามรุ่น),,ยังไม่มี,420,หน่วย,24,10080,300×400 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,ขาจับฝ้า (ไม้ทิพย์),,ยังไม่มี,190,เส้น,12,2280,300×400 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,ฉากเก็บขอบรอบ,,ยังไม่มี,70,เส้น,3,210,300×400 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,โครงซีไลน์ (มาตรฐาน @1.2),,ยังไม่มี,50,เส้น,4,200,300×400 1 บาน,,,ยังไม่ผูกไฟล์,
ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,ค่าแรง (ผลิต+ติดตั้ง),,ยังไม่มี,352,ตร.ม.,12,4224,300×400 1 บาน,,,ยังไม่ผูกไฟล์,
มุ้งเฟรมเล็ก,อุปกรณ์/สิ้นเปลือง,เสา (เส้น 6ม.),,ยังไม่มี,625,เส้น,3,1875,600×300 3 บาน,,,ยังไม่ผูกไฟล์,
มุ้งเฟรมเล็ก,อุปกรณ์/สิ้นเปลือง,ขวาง (เส้น 6ม.),,ยังไม่มี,625,เส้น,2,1250,600×300 3 บาน,,,ยังไม่ผูกไฟล์,
มุ้งเฟรมเล็ก,อุปกรณ์/สิ้นเปลือง,ยางอัด (ม.),,ยังไม่มี,5,ม.,30,150,600×300 3 บาน,,,ยังไม่ผูกไฟล์,
มุ้งเฟรมเล็ก,อุปกรณ์/สิ้นเปลือง,ผ้ามุ้ง ไฟเบอร์,,ยังไม่มี,23,ตร.ม.,18,414,600×300 3 บาน,,,ยังไม่ผูกไฟล์,
มุ้งเฟรมใหญ่,อุปกรณ์/สิ้นเปลือง,เสากุญแจบาน 20051 (เส้น 6ม.),JR00256,มี,885,เส้น,3,2655,600×300 3 บาน,,,ยังไม่ผูกไฟล์,
มุ้งเฟรมใหญ่,อุปกรณ์/สิ้นเปลือง,ขวาง 20051 (เส้น 6ม.),,ยังไม่มี,885,เส้น,2,1770,600×300 3 บาน,,,ยังไม่ผูกไฟล์,
มุ้งเฟรมใหญ่,อุปกรณ์/สิ้นเปลือง,ยางอัด (ม.),,ยังไม่มี,5,ม.,30,150,600×300 3 บาน,,,ยังไม่ผูกไฟล์,
มุ้งเฟรมใหญ่,อุปกรณ์/สิ้นเปลือง,ผ้ามุ้ง ไฟเบอร์,,ยังไม่มี,23,ตร.ม.,18,414,600×300 3 บาน,,,ยังไม่ผูกไฟล์,
มุ้งจีบ / ม้วน / รังผึ้ง,อุปกรณ์/สิ้นเปลือง,มุ้งจีบ / ม้วน / รังผึ้ง มุ้งจีบ,,ยังไม่มี,1179,ตร.ม.,4.8,5659.2,200×240 1 บาน,,,ยังไม่ผูกไฟล์,
ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,บานหน้า Future Tech · เลื่อน · สีดำ · 2 บาน,,ยังไม่มี,6610,บาน,2,13220,120×240 2 บาน,,,ยังไม่ผูกไฟล์,
ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,ผนังตู้ ซ้าย (อลูทึบ),,ยังไม่มี,1383,ตร.ม.,1.44,1991.52,120×240 2 บาน,,,ยังไม่ผูกไฟล์,
ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,ผนังตู้ ขวา (อลูทึบ),,ยังไม่มี,1383,ตร.ม.,1.44,1991.52,120×240 2 บาน,,,ยังไม่ผูกไฟล์,
ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,ชั้นวาง อลู 6 ชั้น (ลึก 0.6×กว้าง 1.2 ม.),,ยังไม่มี,1416,ตร.ม.,4.32,6117.12,120×240 2 บาน,,,ยังไม่ผูกไฟล์,
ฝาตู้ Future Tech (เฉพาะบานหน้า),กระจก,กระจก ใส 5มม.,,ยังไม่มี,205,ตร.ม.,2.88,590.4,120×240 2 บาน,,,ยังไม่ผูกไฟล์,
ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,เฟรม (บน+ล่าง+ข้าง) อบขาว/ดำ,JR00245,มี,975,เส้น6ม,1.2,1170,120×240 2 บาน,,,ยังไม่ผูกไฟล์,
ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,เสามือจับ อบขาว/ดำ,JR00230,มี,1500,เส้น6ม,0.8,1200,120×240 2 บาน,,,ยังไม่ผูกไฟล์,
ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,ฉากประกอบมุม,JR00200,มี,12,ชิ้น,8,96,120×240 2 บาน,,,ยังไม่ผูกไฟล์,
ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,สกรู (8/บาน),JR00224,มี,0.5,ตัว,16,8,120×240 2 บาน,,,ยังไม่ผูกไฟล์,
ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,ชุดล้อ (4ล้อ),JR00214,มี,100,ชุด,2,200,120×240 2 บาน,,,ยังไม่ผูกไฟล์,
ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,รางยู,JR00270,มี,180,เส้น6ม,0.4,72,120×240 2 บาน,,,ยังไม่ผูกไฟล์,
ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,ค่ากรีดราง,JR00202,มี,800,ม.,2.4,1920,120×240 2 บาน,,,ยังไม่ผูกไฟล์,
ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,ค่าแรง (ผลิต+ติดตั้ง),,ยังไม่มี,87.5,ชม.,24,2100,120×240 2 บาน,,,ยังไม่ผูกไฟล์,
ห้องอาบน้ำ Shower (กระจกเทมเปอร์),กระจก,กระจก เทมเปอร์ใส 10มม.,,ยังไม่มี,695,ตร.ม.,1.2,834,60×200 1 บาน,,,ยังไม่ผูกไฟล์,
ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,ยูจับกระจก,JR00275,มี,200,ตัว,4,800,60×200 1 บาน,,,ยังไม่ผูกไฟล์,
ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,บานพับสแตนเลส,JR00248,มี,1450,ตัว,2,2900,60×200 1 บาน,,,ยังไม่ผูกไฟล์,
ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,ยางปิดหน้าบาน,JR00238,มี,150,เส้น,1,150,60×200 1 บาน,,,ยังไม่ผูกไฟล์,
ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,มือจับสแตนเลส,JR00274,มี,1500,ตัว,1,1500,60×200 1 บาน,,,ยังไม่ผูกไฟล์,
ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,ค่าแรงติดตั้ง,,ยังไม่มี,87.5,ชม.,6,525,60×200 1 บาน,,,ยังไม่ผูกไฟล์,
บานเปลือย (ติดตาย/สวิง/เลื่อน),กระจก,กระจก เทมเปอร์ 10มม.,,ยังไม่มี,848,ตร.ม.,2.2,1865.6,100×220 1 บาน,,,ยังไม่ผูกไฟล์,
บานเปลือย (ติดตาย/สวิง/เลื่อน),อุปกรณ์/สิ้นเปลือง,โช้ค+จุดหมุน (สวิง),JR00223,มี,2330,ชุด,1,2330,100×220 1 บาน,,,ยังไม่ผูกไฟล์,
บานเปลือย (ติดตาย/สวิง/เลื่อน),อุปกรณ์/สิ้นเปลือง,มือจับ,JR00251,มี,1500,ตัว,1,1500,100×220 1 บาน,,,ยังไม่ผูกไฟล์,
บานเปลือย (ติดตาย/สวิง/เลื่อน),อุปกรณ์/สิ้นเปลือง,ล็อค,JR00231,มี,1200,ชุด,1,1200,100×220 1 บาน,,,ยังไม่ผูกไฟล์,
บานหมุน (Pivot),อลูมิเนียม,วงกบ 3 ด้าน F7859,F7859,มี,1049.1,เส้น,1,1049.1,150×200 1 บาน,,,ยังไม่ผูกไฟล์,
บานหมุน (Pivot),อลูมิเนียม,ธรณี F7938B,F7938B,มี,1530,เส้น,1,1530,150×200 1 บาน,,,ยังไม่ผูกไฟล์,
บานหมุน (Pivot),อลูมิเนียม,ตบธรณี F7960,F7960,มี,571.5,เส้น,1,571.5,150×200 1 บาน,,,ยังไม่ผูกไฟล์,
บานหมุน (Pivot),อลูมิเนียม,กรอบประตู 7864,F7864,มี,1995,เส้น,2,3990,150×200 1 บาน,,,ยังไม่ผูกไฟล์,
บานหมุน (Pivot),อลูมิเนียม,คิ้ว F7935,F7935,มี,453.3,เส้น,2,906.6,150×200 1 บาน,,,ยังไม่ผูกไฟล์,
บานหมุน (Pivot),กระจก,กระจก เขียว 6มม.,,ยังไม่มี,264,ตร.ม.,3,792,150×200 1 บาน,,,ยังไม่ผูกไฟล์,
บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,จุดหมุน (2 ตัว/บาน),JR00269,มี,450,ชุด,2,900,150×200 1 บาน,,,ยังไม่ผูกไฟล์,
บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,มือจับ+ล็อค ใบหลัก,JR00233,มี,1045,ชุด,1,1045,150×200 1 บาน,,,ยังไม่ผูกไฟล์,
บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,น็อตเฟรม,JR00212,มี,1,ตัว,8,8,150×200 1 บาน,,,ยังไม่ผูกไฟล์,
บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,ยาง,JR00244,มี,11,ม.,7,77,150×200 1 บาน,,,ยังไม่ผูกไฟล์,
บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,ซิลิโคน,JR00504,มี,90,หลอด,2,180,150×200 1 บาน,,,ยังไม่ผูกไฟล์,
บานเฟี้ยมยก,อลูมิเนียม,F7968 เฟรมข้าง (เดิมเฟรมบน),F7968,มี,3262,เส้น,1,3262,200×120 2 บาน,,,ใบตัดไม่มีรายการนี้,JR_เฟี้ยมยก
บานเฟี้ยมยก,อลูมิเนียม,F7969 เฟรมล่าง,F7969,มี,1797.3,เส้น,1,1797.3,200×120 2 บาน,,,ใบตัดไม่มีรายการนี้,JR_เฟี้ยมยก
บานเฟี้ยมยก,อลูมิเนียม,F7970 เฟรมบน (เดิมเฟรมข้าง),F7970,มี,1106.5,เส้น,1,1106.5,200×120 2 บาน,,,ใบตัดไม่มีรายการนี้,JR_เฟี้ยมยก
บานเฟี้ยมยก,อลูมิเนียม,F7971 คิ้วเฟรมบน,F7971,มี,520,เส้น,1,520,200×120 2 บาน,,,ใบตัดไม่มีรายการนี้,JR_เฟี้ยมยก
บานเฟี้ยมยก,อลูมิเนียม,F7973 ตบปิดเฟรม ตั้ง (ข้าง),F7973,มี,239,เส้น,0.5456730769230769,130.42,200×120 2 บาน,,,ใบตัดไม่มีรายการนี้,JR_เฟี้ยมยก
บานเฟี้ยมยก,อลูมิเนียม,F7973 ตบปิดเฟรม นอน (ล่าง),F7973,มี,239,เส้น,0.454326923076923,108.58,200×120 2 บาน,,,ใบตัดไม่มีรายการนี้,JR_เฟี้ยมยก
บานเฟี้ยมยก,อลูมิเนียม,F7972 กรอบบาน ตั้ง,F7972,มี,1735,เส้น,0.45913757700205343,796.6,200×120 2 บาน,,,ใบตัดไม่มีรายการนี้,JR_เฟี้ยมยก
บานเฟี้ยมยก,อลูมิเนียม,F7972 กรอบบาน นอน,F7972,มี,1735,เส้น,1.5408624229979468,2673.4,200×120 2 บาน,,,ใบตัดไม่มีรายการนี้,JR_เฟี้ยมยก
บานเฟี้ยมยก,อลูมิเนียม,F7935 คิ้วกระจก ตั้ง,F7935,มี,453.3,เส้น,0.3722543352601156,168.74,200×120 2 บาน,,,ใบตัดไม่มีรายการนี้,JR_เฟี้ยมยก
บานเฟี้ยมยก,อลูมิเนียม,F7935 คิ้วกระจก นอน,F7935,มี,453.3,เส้น,1.6277456647398842,737.86,200×120 2 บาน,,,ใบตัดไม่มีรายการนี้,JR_เฟี้ยมยก
บานเฟี้ยมยก,กระจก,กระจก เขียว 6มม.,,ยังไม่มี,264,ตร.ม.,1.5,395.49,200×120 2 บาน,,,ใบตัดไม่มีรายการนี้,JR_เฟี้ยมยก
บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-640 บานพับล้อบน,HD-640,มี,299,ตัว,1,299,200×120 2 บาน,HD-640,1,ตรง,JR_เฟี้ยมยก
บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-641 บานพับเฟี้ยม,HD-641,มี,72,ตัว,7,504,200×120 2 บาน,HD-641,7,ตรง,JR_เฟี้ยมยก
บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-642 บานพับมือจับ,HD-642,มี,109,ตัว,1,109,200×120 2 บาน,HD-642,1,ตรง,JR_เฟี้ยมยก
บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-643 บานพับไกด์ล่าง,HD-643,มี,199,ตัว,1,199,200×120 2 บาน,HD-643,1,ตรง,JR_เฟี้ยมยก
บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-474 มือจับกลอน,JR00213,มี,85,ตัว,1,85,200×120 2 บาน,JR00213,1,ตรง,JR_เฟี้ยมยก
บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-312 ตลับกลอนล็อค,HD-312,มี,88,ตัว,1,88,200×120 2 บาน,HD-312,1,ตรง,JR_เฟี้ยมยก
บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-1180 ก้านสไลด์,HD-1180,มี,73,ตัว,2,146,200×120 2 บาน,HD-1180,2,ตรง,JR_เฟี้ยมยก
บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-213 ฉากเข้ามุม,HD-213,มี,15,ตัว,8,120,200×120 2 บาน,HD-213,8,ตรง,JR_เฟี้ยมยก
บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-200 ฉากประคองมุม,HD-200,มี,1.5,ตัว,24,36,200×120 2 บาน,HD-200,24,ตรง,JR_เฟี้ยมยก
บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,ยางอัด,JR00768,มี,8,ม.,8.7,69.6,200×120 2 บาน,JR00768,8.7,ตรง,JR_เฟี้ยมยก
บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,ยางรอง,JR00769,มี,8,ม.,8.7,69.6,200×120 2 บาน,JR00769,8.7,ตรง,JR_เฟี้ยมยก
บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,ยางลูกโป่ง 6mm,JR00770,มี,7,ม.,9.74,68.18,200×120 2 บาน,JR00770,9.74,ตรง,JR_เฟี้ยมยก
บานโซลิด,อลูมิเนียม,วงกบ 3 ด้าน F7859,F7859,มี,1049.1,เส้น,1,1049.1,150×200 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,อลูมิเนียม,ธรณี F7938B,F7938B,มี,1530,เส้น,1,1530,150×200 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,อลูมิเนียม,ตบธรณี F7960,F7960,มี,571.5,เส้น,1,571.5,150×200 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,อลูมิเนียม,กรอบประตู 7864,F7864,มี,1995,เส้น,2,3990,150×200 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,อลูมิเนียม,คิ้ว F7935,F7935,มี,453.3,เส้น,2,906.6,150×200 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,อุปกรณ์/สิ้นเปลือง,บานพับ hyda,JR00237,มี,117,ตัว,5,585,150×200 1 บาน,JR00489,5,รหัสไม่ตรง,JR_บานโซลิด_3
บานโซลิด,อุปกรณ์/สิ้นเปลือง,มือจับ+ล็อค ใบหลัก,JR00233,มี,1045,ชุด,1,1045,150×200 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,อุปกรณ์/สิ้นเปลือง,น็อตเฟรม,JR00212,มี,1,ตัว,8,8,150×200 1 บาน,JR00864,8,รหัสไม่ตรง,JR_บานโซลิด_3
บานโซลิด,อุปกรณ์/สิ้นเปลือง,ลูกฟูก2ทาง 2 ฝั่ง,JR00249,มี,432,เส้น,10,4320,150×200 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,อุปกรณ์/สิ้นเปลือง,เส้นคาดตาราง 2 ฝั่ง,JR00263,มี,140,เส้น,23,3220,150×200 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,อุปกรณ์/สิ้นเปลือง,ยาง,JR00244,มี,11,ม.,7,77,150×200 1 บาน,JR00771,7,รหัสไม่ตรง,JR_บานโซลิด_3
บานโซลิด,อุปกรณ์/สิ้นเปลือง,ซิลิโคน,JR00504,มี,90,หลอด,2,180,150×200 1 บาน,,,ใบตัดไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,มีแต่ในใบตัด,สปิงก็อท,,ยังไม่มี,,ตัว,,,150×200 1 บาน,JR00592,4,คิดราคาไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,มีแต่ในใบตัด,ฉากประคองมุม,,ยังไม่มี,,ตัว,,,150×200 1 บาน,JR00267,8,คิดราคาไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,มีแต่ในใบตัด,มือจับ ล็อค+กุญแจ (คิงโบ),,ยังไม่มี,,ชุด,,,150×200 1 บาน,JR00315,1,คิดราคาไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,มีแต่ในใบตัด,ตลับกุญแจไฮด้า,,ยังไม่มี,,ตัว,,,150×200 1 บาน,JR00551,1,คิดราคาไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,มีแต่ในใบตัด,ไส้กุญแจ,,ยังไม่มี,,ตัว,,,150×200 1 บาน,JR00499,1,คิดราคาไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,มีแต่ในใบตัด,แผ่นรับล็อค,,ยังไม่มี,,ชุด,,,150×200 1 บาน,JR00562,1,คิดราคาไม่มีรายการนี้,JR_บานโซลิด_3
บานโซลิด,มีแต่ในใบตัด,ยางวงกบ,,ยังไม่มี,,เมตร,,,150×200 1 บาน,JR00771,7,คิดราคาไม่มีรายการนี้,JR_บานโซลิด_3
บานสำเร็จ YKK,อุปกรณ์/สิ้นเปลือง,บานสำเร็จ YKK Ventilation,,ยังไม่มี,17500,ตร.ม.,2.4,42000,120×200 1 บาน,,,ยังไม่ผูกไฟล์,
ม่านซิป (Zip Screen กันลม),อุปกรณ์/สิ้นเปลือง,ผ้า+โครง Z100 · ผ้า 5 (7.2 ตร.ม.),,ยังไม่มี,1680,ตร.ม.,7.2,12096,300×240 1 บาน,,,ยังไม่ผูกไฟล์,
ม่านซิป (Zip Screen กันลม),อุปกรณ์/สิ้นเปลือง,มอเตอร์ Dooya AM45 (มาตรฐาน),,ยังไม่มี,3000,ชุด,1,3000,300×240 1 บาน,,,ยังไม่ผูกไฟล์,
ม่านซิป (Zip Screen กันลม),อุปกรณ์/สิ้นเปลือง,รีโมท 1 ตัว,,ยังไม่มี,300,ตัว,1,300,300×240 1 บาน,,,ยังไม่ผูกไฟล์,
